outcome_key,outcome,family,outcome_order,geo_key,geography,geo_order,property_key,property_type,property_order,fe_key,fixed_effects,fe_order,sample_key,status,benchmark,benchmark_se,benchmark_p,centroid,centroid_se,centroid_p,delta,relative_change_percent,se_difference,absorption_r2,N,sample,sample_order
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa4,SA4,3,low_residential,estimated,0.049935057463225,0.0121574811541259,0.000932261084146369,0.174102675143199,0.0243887224879862,0.00000340011814336028,0.124167617679974,248.658205252727,0.0122312413338603,0.715147883477026,11641,Low residential share,5
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,low_residential,not estimable: no focal variation,,,,,,,,,,,187,Low residential share,5
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,low_residential,not estimable: no focal variation,,,,,,,,,,,187,Low residential share,5
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,low_residential,not estimable: no focal variation,,,,,,,,,,,187,Low residential share,5
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,none,No FE,1,large_area,not estimable: no focal variation,,,,,,,,,,,60084,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa3,SA3,2,large_area,not estimable: no focal variation,,,,,,,,,,,60084,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa4,SA4,3,large_area,not estimable: no focal variation,,,,,,,,,,,60084,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,large_area,not estimable: no focal variation,,,,,,,,,,,2669,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,large_area,not estimable: no focal variation,,,,,,,,,,,2669,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,large_area,not estimable: no focal variation,,,,,,,,,,,2669,Largest area,6
